id,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
39747,29,15,26,1004,SE,23.25,0,0
39748,35,15,25,1004,SE,26.38,0,0
39749,40,16,24,1004,SE,30.4,0,0
39750,42,17,23,1004,cv,0.89,0,0
39751,37,16,25,1004,cv,1.78,0,0
39752,44,17,26,1004,NW,3.13,0,0
39753,49,17,27,1004,NE,1.79,0,0
39754,50,18,29,1004,SE,3.13,0,0
39755,52,18,30,1004,SE,7.15,0,0
39756,50,17,31,1004,SE,10.28,0,0
39757,52,17,31,1004,SE,15.2,0,0
39758,50,17,31,1003,SE,20.12,0,0
39759,55,17,32,1003,SE,24.14,0,0
39760,57,17,32,1002,SE,29.06,0,0
39761,45,17,32,1002,SE,33.98,0,0
39762,51,17,31,1002,SE,38.9,0,0
39763,49,17,30,1002,SE,42.92,0,0
39764,54,18,30,1003,SE,47.84,0,0
39765,62,20,28,1003,SE,51.86,0,1
39766,73,21,26,1003,SE,53.65,0,2
39767,81,20,27,1004,SE,56.78,0,0
39768,93,20,27,1004,cv,1.79,0,0
39769,108,20,24,1003,NE,1.79,0,0
39770,112,20,24,1003,SE,1.79,0,0
39771,113,21,24,1003,SE,3.58,0,0
39772,85,21,24,1003,cv,0.89,0,0
39773,90,21,24,1003,SE,1.79,0,0
39774,85,21,24,1004,cv,0.89,0,0
39775,121,21,25,1004,NE,1.79,0,0
39776,130,21,26,1004,SE,1.79,0,0
39777,133,22,27,1004,cv,0.89,0,0
39778,148,21,27,1005,cv,1.78,0,0
39779,160,22,27,1004,SE,1.79,0,1
39780,159,21,27,1005,cv,0.89,0,2
39781,172,23,26,1003,NE,1.79,0,3
39782,142,22,29,1002,NW,1.79,0,0
39783,146,22,30,1002,SE,3.13,0,0
39784,134,22,31,1002,SE,6.26,0,0
39785,111,21,28,1002,SE,13.41,0,0
39786,90,20,27,1002,SE,17.43,0,0
39787,60,20,26,1003,SE,21.45,0,1
39788,60,21,24,1004,SE,24.58,0,2
39789,70,20,24,1005,SE,26.37,0,0
39790,80,21,23,1005,cv,0.89,0,0
39791,74,20,22,1006,NW,1.79,0,0
39792,64,19,22,1004,cv,0.89,0,0
39793,82,20,23,1006,NE,3.13,0,0
39794,111,20,23,1005,SE,1.79,0,0
39795,112,20,23,1005,NE,1.79,0,0
39796,128,20,23,1005,SE,1.79,0,0
39797,126,20,23,1006,cv,0.89,0,0
39798,147,21,23,1006,cv,1.34,0,0
39799,135,20,24,1006,cv,2.23,0,0
39800,142,21,24,1006,cv,3.12,0,0
39801,144,21,26,1006,NE,1.79,0,0
39802,142,21,26,1006,SE,1.79,0,0
39803,139,21,28,1006,SE,3.58,0,0
39804,129,21,28,1006,SE,5.37,0,0
39805,132,21,29,1005,SE,9.39,0,0
39806,130,22,28,1005,SE,14.31,0,0
39807,162,22,28,1005,SE,17.44,0,0
39808,162,22,28,1005,SE,19.23,0,0
39809,163,22,28,1005,cv,0.89,0,0
39810,152,22,28,1005,cv,1.78,0,0
39811,150,23,28,1006,cv,2.67,0,0
39812,160,22,26,1006,cv,3.56,0,0
39813,172,23,26,1007,NE,0.89,0,0
39814,188,23,26,1007,NE,1.78,0,0
39815,195,23,26,1007,cv,0.89,0,0
39816,220,23,26,1006,NE,1.79,0,0
39817,191,23,25,1006,cv,0.89,0,0
39818,154,22,26,1006,SE,3.13,0,0
39819,158,21,25,1007,NE,0.89,0,0
39820,131,21,25,1007,NE,2.68,0,0
39821,128,21,24,1007,cv,0.45,0,0
39822,123,22,25,1007,SE,0.89,0,0
39823,112,21,25,1008,SE,2.68,0,0
39824,122,21,26,1008,SE,4.47,0,0
39825,113,22,28,1008,SE,7.6,0,0
39826,109,22,29,1008,SE,9.39,0,0
39827,120,23,30,1008,SE,11.18,0,0
39828,125,23,31,1007,cv,1.79,0,0
39829,127,24,32,1007,cv,3.58,0,0
39830,143,23,33,1006,SE,1.79,0,0
39831,109,23,34,1006,SE,4.92,0,0
39832,96,23,34,1006,SE,8.94,0,0
39833,80,22,34,1005,SE,12.96,0,0
39834,96,22,34,1005,SE,16.98,0,0
39835,106,23,32,1006,SE,18.77,0,0
39836,103,23,32,1006,SE,20.56,0,0
39837,84,24,30,1007,cv,0.89,0,0
39838,80,24,29,1007,SE,0.89,0,0
39839,81,24,29,1007,SE,1.78,0,0
39840,87,24,28,1007,SE,3.57,0,0
39841,69,24,28,1007,SE,5.36,0,0
39842,73,23,28,1008,SE,7.15,0,0
39843,72,23,26,1008,SE,8.04,0,0
39844,77,23,27,1008,SE,9.83,0,0
39845,77,23,27,1008,SE,11.62,0,0
39846,75,24,27,1009,cv,0.89,0,0
39847,72,24,28,1009,SE,0.89,0,0
39848,68,24,30,1009,SE,2.68,0,0
39849,60,24,32,1010,cv,1.79,0,0
39850,48,24,34,1009,SE,3.13,0,0
39851,52,23,34,1009,SE,6.26,0,0
39852,66,23,36,1009,SE,10.28,0,0
39853,57,23,35,1008,cv,4.92,0,0
39854,51,23,36,1008,SE,4.02,0,0
39855,45,23,36,1007,SE,8.04,0,0
39856,38,22,37,1006,SE,12.06,0,0
39857,45,22,36,1006,SE,16.08,0,0
39858,48,22,35,1006,SE,21,0,0
39859,53,22,34,1007,SE,25.02,0,0
39860,64,23,33,1007,SE,28.15,0,0
39861,72,24,32,1008,SE,32.17,0,0
39862,81,24,31,1008,SE,33.96,0,0
39863,66,24,31,1008,SE,35.75,0,0
39864,41,24,31,1008,SE,39.77,0,1
39865,46,23,30,1007,cv,1.79,0,2
39866,60,24,29,1007,SE,1.79,0,0
39867,57,24,28,1007,SE,3.58,0,0
39868,65,24,27,1007,SE,6.71,0,0
39869,64,23,27,1007,cv,0.89,0,0
39870,62,23,27,1007,SE,1.79,0,0
39871,55,23,28,1007,SE,4.92,0,0
39872,52,23,30,1007,SE,8.05,0,0
39873,55,23,31,1007,SE,9.84,0,0
39874,60,23,32,1007,SE,12.97,0,0
39875,52,23,33,1006,SE,16.99,0,0
39876,55,23,34,1005,SE,21.01,0,0
39877,67,24,34,1004,SE,25.93,0,0
39878,85,24,34,1004,SE,30.85,0,0
39879,87,23,35,1003,SE,35.77,0,0
39880,79,23,36,1002,SE,41.58,0,0
39881,60,22,35,1001,SE,48.73,0,0
39882,69,22,35,1002,SE,54.54,0,0
39883,59,23,34,1002,SE,58.56,0,0
39884,53,23,33,1002,SE,61.69,0,0
39885,55,23,33,1002,SE,65.71,0,0
39886,52,23,33,1002,SE,69.73,0,0
39887,48,23,32,1001,SE,72.86,0,0
39888,56,24,32,1001,SE,74.65,0,0
39889,59,24,31,1000,SE,76.44,0,0
39890,60,24,30,1000,SE,79.57,0,0
39891,55,24,30,999,SE,82.7,0,0
39892,59,24,30,1000,SE,85.83,0,0
39893,59,24,30,1000,SE,88.96,0,0
39894,53,19,30,1001,NW,8.94,0,0
39895,20,20,26,1002,NW,13.86,0,1
39896,20,20,27,1002,NW,19.67,0,0
39897,20,21,27,1003,NW,23.69,0,0
39898,11,20,28,1003,NW,27.71,0,0
39899,15,21,30,1002,NW,31.73,0,0
39900,12,21,32,1002,NE,3.13,0,0
39901,15,17,32,1002,NW,5.81,0,0
39902,14,17,34,1002,NW,11.62,0,0
39903,15,17,35,1001,NW,14.75,0,0
39904,13,18,34,1002,NE,1.79,0,0
39905,11,18,35,1002,cv,1.79,0,0
39906,14,18,33,1002,NE,1.79,0,0
39907,15,18,32,1002,cv,0.89,0,0
39908,17,15,32,1003,NE,3.13,0,0
39909,14,16,31,1004,NE,6.26,0,0
39910,11,16,29,1004,NW,3.13,0,0
39911,9,14,30,1004,NW,7.15,0,0
39912,6,16,29,1004,NW,8.94,0,0
39913,6,16,27,1005,NW,10.73,0,0
39914,13,17,27,1005,NW,12.52,0,0
39915,10,16,27,1005,NE,1.79,0,0
39916,16,16,27,1006,NW,3.13,0,0
39917,16,16,26,1006,NW,4.92,0,0
39918,14,16,27,1006,NW,8.94,0,0
39919,18,16,27,1006,NW,12.96,0,0
39920,19,17,27,1007,NW,14.75,0,0
39921,15,15,29,1007,NW,16.54,0,0
39922,12,17,28,1007,cv,0.89,0,0
39923,0,17,29,1007,NE,1.79,0,0
39924,0,16,29,1007,NW,3.13,0,0
39925,18,17,29,1007,NW,8.05,0,0
39926,17,16,30,1007,NW,12.07,0,1
39927,16,17,29,1006,NW,17.88,0,0
39928,16,17,29,1006,NW,21.01,0,0
39929,11,17,29,1006,NW,24.14,0,0
39930,15,16,29,1006,NW,28.16,0,0
39931,8,17,27,1006,cv,0.89,0,0
39932,12,16,28,1006,NW,3.13,0,0
39933,19,16,28,1006,NW,6.26,0,0
39934,21,15,28,1006,NW,10.28,0,0
39935,17,15,28,1006,NW,14.3,0,0
39936,16,15,27,1006,NW,17.43,0,0
39937,20,15,27,1005,NW,21.45,0,0
39938,20,15,27,1005,NW,24.58,0,0
39939,21,16,26,1005,NW,26.37,0,0
39940,23,17,24,1005,cv,0.45,0,0
39941,12,18,23,1005,cv,0.9,0,0
39942,13,18,23,1005,cv,1.35,0,0
39943,19,16,26,1005,NW,1.79,0,0
39944,20,19,25,1005,cv,0.89,0,0
39945,16,18,26,1005,NW,1.79,0,0
39946,18,16,28,1005,NW,4.92,0,0
39947,19,16,29,1004,NW,8.94,0,0
39948,13,15,30,1004,NW,12.07,0,0
39949,22,15,31,1004,SE,3.13,0,0
39950,20,14,32,1003,SE,6.26,0,0
39951,16,13,32,1002,NW,3.13,0,0
39952,20,14,32,1002,NW,6.26,0,0
39953,21,14,32,1001,NW,8.05,0,0
39954,21,14,32,1001,NW,11.18,0,0
39955,42,18,30,1002,SE,4.02,0,0
39956,46,18,29,1002,SE,8.04,0,0
39957,43,19,30,1003,SE,11.17,0,0
39958,42,19,26,1003,cv,0.89,0,0
39959,41,20,25,1003,SE,0.89,0,0
39960,46,21,25,1003,cv,0.89,0,0
39961,55,21,24,1003,NE,0.89,0,0
39962,52,21,24,1003,cv,0.45,0,0
39963,50,21,24,1003,cv,1.34,0,0
39964,74,20,24,1003,NE,0.89,0,0
39965,73,20,23,1003,NW,0.89,0,0
39966,82,20,23,1004,NE,0.89,0,0
39967,74,20,24,1005,cv,0.89,0,0
39968,76,20,25,1005,cv,1.34,0,1
39969,82,21,26,1006,NE,1.79,0,0
39970,90,21,26,1006,cv,0.89,0,1
39971,103,21,26,1007,SE,1.79,0,2
39972,89,20,28,1007,NW,3.13,0,3
39973,67,21,28,1006,NW,6.26,0,0
39974,85,20,29,1006,cv,0.89,0,0
39975,62,20,29,1006,cv,1.78,0,0
39976,50,19,29,1005,SE,1.79,0,0
39977,69,20,29,1005,SE,3.58,0,0
39978,51,19,30,1005,SE,6.71,0,0
39979,24,18,28,1005,SE,9.84,0,0
39980,33,18,26,1006,SE,11.63,0,0
39981,35,19,26,1007,SE,13.42,0,0
39982,63,20,24,1008,cv,0.89,0,0
39983,104,19,22,1008,NE,0.89,0,0
39984,136,19,21,1007,NE,2.68,0,0
39985,146,20,22,1007,SE,0.89,0,0
39986,118,19,21,1007,NE,0.89,0,0
39987,127,19,20,1006,NW,0.89,0,0
39988,149,19,20,1006,cv,0.89,0,0
39989,160,18,20,1006,NW,1.79,0,0
39990,116,19,20,1007,NW,4.92,0,0
39991,91,19,23,1007,NW,8.05,0,0
39992,97,20,26,1006,NW,12.07,0,0
39993,61,18,29,1006,NW,16.09,0,0
39994,49,18,31,1006,NW,19.22,0,0
39995,40,18,32,1006,NE,3.13,0,0
39996,31,17,32,1005,cv,1.79,0,0
39997,27,17,33,1005,SE,3.13,0,0
39998,32,16,33,1005,SE,7.15,0,0
39999,28,17,34,1004,SE,10.28,0,0
40000,31,17,33,1004,SE,13.41,0,0
40001,38,16,33,1004,SE,18.33,0,0
40002,45,15,32,1004,SE,22.35,0,0
40003,44,15,31,1004,SE,27.27,0,0
40004,55,14,29,1005,SE,30.4,0,0
40005,61,15,28,1006,SE,32.19,0,0
40006,69,15,27,1006,SE,35.32,0,0
40007,69,16,26,1007,SE,37.11,0,0
40008,72,16,26,1006,SE,38.9,0,0
40009,87,18,25,1007,SE,40.69,0,0
40010,91,18,24,1006,cv,0.89,0,0
40011,116,19,23,1006,SE,0.89,0,0
40012,136,18,23,1007,NE,1.79,0,0
40013,146,18,22,1008,NE,2.68,0,0
40014,149,19,22,1008,NE,3.57,0,0
40015,142,20,25,1009,cv,0.89,0,0
40016,137,20,27,1009,cv,1.78,0,0
40017,113,20,29,1009,cv,2.67,0,0
40018,119,20,30,1009,cv,3.56,0,0
40019,107,20,31,1009,SE,1.79,0,0
40020,112,20,32,1009,cv,1.79,0,0
40021,80,19,34,1008,cv,3.58,0,0
40022,62,18,34,1008,SE,4.02,0,0
40023,67,17,35,1007,SE,8.04,0,0
40024,62,16,35,1007,SE,13.85,0,0
40025,76,16,35,1007,SE,19.66,0,0
40026,72,16,34,1007,SE,24.58,0,0
40027,63,16,32,1007,SE,29.5,0,0
40028,57,16,31,1008,SE,33.52,0,0
40029,62,17,30,1009,SE,36.65,0,0
40030,59,16,29,1009,SE,40.67,0,0
40031,57,15,29,1009,SE,43.8,0,0
40032,60,16,27,1010,SE,45.59,0,0
40033,68,16,27,1010,SE,48.72,0,0
40034,76,16,26,1010,SE,51.85,0,0
40035,86,16,26,1010,SE,54.98,0,0
40036,97,17,24,1010,SE,56.77,0,0
40037,102,17,24,1010,SE,58.56,0,0
40038,111,18,24,1010,cv,0.89,0,0
40039,107,18,25,1010,cv,1.78,0,0
40040,106,18,26,1011,SE,1.79,0,0
40041,113,18,28,1010,cv,0.89,0,0
40042,105,18,30,1010,cv,1.78,0,0
40043,114,19,32,1010,cv,3.57,0,0
40044,133,18,34,1009,SE,3.13,0,0
40045,120,17,34,1008,SE,8.05,0,0
40046,99,16,36,1007,SE,12.97,0,0
40047,87,17,36,1006,SE,17.89,0,0
40048,93,18,35,1005,SE,22.81,0,0
40049,85,17,34,1005,SE,28.62,0,0
40050,95,18,33,1004,SE,34.43,0,0
40051,98,18,32,1004,SE,38.45,0,0
40052,99,19,30,1005,SE,41.58,0,0
40053,88,19,29,1005,SE,43.37,0,0
40054,83,19,27,1006,SE,45.16,0,0
40055,84,19,28,1005,SE,46.95,0,0
40056,93,20,27,1005,SE,50.08,0,0
40057,95,20,27,1005,SE,53.21,0,0
40058,113,21,26,1005,SE,56.34,0,0
40059,121,21,25,1005,SE,58.13,0,0
40060,127,21,25,1005,SE,61.26,0,0
40061,134,21,24,1005,SE,63.05,0,0
40062,138,21,24,1005,SE,64.84,0,0
40063,141,21,25,1006,SE,66.63,0,0
40064,143,21,27,1006,SE,68.42,0,0
40065,125,22,29,1006,cv,1.79,0,0
40066,111,21,30,1005,cv,2.68,0,0
40067,118,20,33,1005,cv,5.81,0,0
40068,110,19,34,1004,SE,4.02,0,0
40069,101,18,35,1004,SE,9.83,0,0
40070,73,17,36,1003,SE,16.98,0,0
40071,61,17,36,1002,SE,24.13,0,0
40072,67,17,35,1002,SE,31.28,0,0
40073,80,17,34,1001,SE,37.09,0,0
40074,81,17,34,1001,SE,42.9,0,0
40075,77,20,33,1002,SE,47.82,0,0
40076,89,19,32,1002,SE,52.74,0,0
40077,88,20,31,1003,SE,55.87,0,0
40078,83,20,28,1003,SE,57.66,0,0
40079,89,20,28,1003,SE,59.45,0,0
40080,96,21,28,1003,SE,62.58,0,0
40081,90,21,28,1003,SE,64.37,0,0
40082,99,21,28,1003,SE,68.39,0,0
40083,101,21,27,1003,SE,71.52,0,0
40084,114,21,26,1004,SE,73.31,0,0
40085,135,21,25,1004,SE,76.44,0,0
40086,155,21,25,1004,SE,79.57,0,0
40087,189,21,26,1004,SE,82.7,0,0
40088,179,21,28,1005,SE,86.72,0,0
40089,151,22,30,1004,SE,89.85,0,0
40090,125,22,32,1004,SE,93.87,0,0
40091,101,21,32,1004,SE,99.68,0,0
40092,92,19,32,1004,SE,104.6,0,0
40093,97,19,34,1003,SE,110.41,0,0
40094,86,19,35,1002,SE,116.22,0,0
40095,84,18,34,1002,SE,123.37,0,0
40096,89,18,34,1001,SE,129.18,0,0
40097,89,20,33,1001,SE,133.2,0,0
40098,86,20,32,1001,SE,137.22,0,0
40099,92,20,31,1001,SE,141.24,0,0
40100,86,21,30,1001,SE,146.16,0,0
40101,85,20,30,1002,SE,151.08,0,0
40102,83,22,28,1003,SE,160.02,0,1
40103,82,23,24,1004,SE,161.81,0,3
40104,78,22,23,1003,SE,164.94,0,5
40105,69,22,24,1004,SE,166.73,0,6
40106,52,21,23,1003,cv,0.89,0,7
40107,53,22,23,1003,SE,4.02,0,8
40108,88,22,23,1004,cv,0.89,0,0
40109,117,22,23,1004,NW,1.79,0,0
40110,113,22,23,1004,NW,4.92,0,1
40111,142,22,23,1005,NE,3.13,0,2
40112,134,22,23,1006,cv,0.89,0,0
40113,159,22,24,1006,NE,1.79,0,0
40114,151,21,25,1006,SE,1.79,0,0
40115,149,21,26,1006,SE,4.92,0,0
40116,148,21,26,1007,SE,6.71,0,0
40117,132,21,27,1006,SE,8.5,0,0
40118,130,22,28,1006,SE,10.29,0,0
40119,122,22,28,1006,SE,13.42,0,0
40120,112,22,28,1005,SE,16.55,0,0
40121,130,21,28,1005,SE,18.34,0,0
40122,144,22,27,1005,SE,20.13,0,0
40123,157,22,27,1005,SE,21.92,0,0
40124,185,22,26,1006,SE,22.81,0,0
40125,199,22,25,1007,SE,24.6,0,0
40126,212,22,25,1007,SE,26.39,0,0
40127,211,22,24,1007,cv,0.89,0,0
40128,201,22,25,1008,cv,1.78,0,0
40129,193,22,25,1008,cv,2.67,0,0
40130,198,23,25,1008,SE,3.13,0,0
40131,187,23,25,1008,SE,4.92,0,0
40132,184,22,24,1007,SE,6.71,0,0
40133,192,23,24,1008,cv,0.89,0,0
40134,208,23,24,1008,SE,1.79,0,0
40135,219,23,24,1008,SE,3.58,0,0
40136,250,23,25,1008,SE,5.37,0,0
40137,227,23,26,1008,SE,7.16,0,0
40138,210,23,27,1008,SE,8.95,0,0
40139,176,22,28,1008,SE,10.74,0,0
40140,180,22,29,1007,SE,13.87,0,0
40141,164,22,30,1007,SE,17,0,0
40142,163,22,31,1006,SE,20.13,0,0
40143,155,22,31,1006,SE,24.15,0,0
40144,134,22,31,1005,SE,28.17,0,0
40145,134,22,30,1005,SE,31.3,0,0
40146,122,22,30,1004,SE,33.09,0,0
40147,125,22,29,1005,SE,34.88,0,0
40148,135,22,28,1005,SE,36.67,0,0
40149,167,22,27,1006,SE,38.46,0,0
40150,187,22,27,1007,SE,40.25,0,0
40151,206,22,26,1006,SE,42.04,0,0
40152,196,22,26,1007,SE,43.83,0,0
40153,154,22,26,1007,SE,45.62,0,0
40154,120,22,25,1006,SE,47.41,0,0
40155,135,22,25,1006,cv,0.89,0,0
40156,132,22,24,1006,SE,1.79,0,0
40157,136,22,24,1006,SE,3.58,0,0
40158,146,23,24,1007,NW,0.89,0,0
40159,159,23,25,1007,SE,1.79,0,0
40160,179,23,26,1007,SE,3.58,0,0
40161,185,23,26,1008,SE,5.37,0,0
40162,152,23,28,1007,SE,8.5,0,0
40163,112,23,29,1007,SE,10.29,0,0
40164,123,22,31,1007,cv,1.79,0,0
40165,109,22,32,1006,cv,3.58,0,0
40166,103,22,32,1006,SE,1.79,0,0
40167,98,22,32,1005,SE,4.92,0,0
40168,94,22,32,1005,SE,8.05,0,0
40169,106,22,32,1005,SE,11.18,0,0
40170,115,23,31,1005,SE,14.31,0,0
40171,124,23,30,1005,SE,16.1,0,0
40172,134,23,29,1005,SE,17.89,0,0
40173,134,23,28,1006,cv,0.89,0,0
40174,137,24,27,1006,cv,1.78,0,0
40175,101,24,26,1006,SE,0.89,0,0
40176,78,24,26,1005,SE,1.78,0,0
40177,79,24,26,1005,SE,3.57,0,0
40178,85,24,26,1005,SE,5.36,0,0
40179,93,24,26,1005,SE,8.49,0,0
40180,88,23,25,1005,SE,10.28,0,0
40181,78,23,25,1005,cv,0.89,0,0
40182,69,24,25,1005,cv,1.78,0,0
40183,62,24,26,1005,SE,3.13,0,0
40184,57,24,27,1005,SE,4.92,0,0
40185,77,24,28,1005,cv,0.89,0,0
40186,87,25,29,1004,cv,1.78,0,0
40187,97,25,31,1004,cv,2.67,0,0
40188,101,24,32,1003,cv,3.56,0,0
40189,112,24,33,1002,cv,5.35,0,0
40190,109,24,33,1002,cv,7.14,0,0
40191,110,24,34,1001,SE,1.79,0,0
40192,104,24,34,1001,SE,3.58,0,0
40193,104,24,34,1001,SE,6.71,0,0
40194,101,23,33,1000,SE,9.84,0,0
40195,100,23,32,1001,SE,13.86,0,0
40196,113,24,30,1001,cv,0.89,0,0
40197,115,23,31,1002,SE,1.79,0,0
40198,121,24,28,1001,cv,0.45,0,0
40199,119,24,27,1002,NE,0.89,0,0
40200,138,24,27,1001,NE,2.68,0,0
40201,146,24,27,1001,SE,0.89,0,0
40202,158,25,26,1001,cv,0.89,0,0
40203,184,24,26,1001,SE,0.89,0,0
40204,190,25,26,1001,cv,0.89,0,0
40205,201,24,26,1001,cv,1.78,0,0
40206,175,24,26,1001,cv,2.23,0,0
40207,132,24,27,1002,NE,0.89,0,0
40208,102,25,29,1002,NE,2.68,0,0
40209,88,24,31,1002,NW,1.79,0,0
40210,74,24,32,1001,cv,0.45,0,0
40211,74,24,34,1001,cv,1.34,0,0
40212,82,24,34,1001,cv,2.23,0,0
40213,73,24,34,1000,cv,3.12,0,0
40214,95,24,34,999,NW,4.02,0,0
40215,76,24,34,1000,NW,8.04,0,0
40216,102,24,33,1000,NW,12.96,0,0
40217,72,23,29,1000,SE,4.92,0,0
40218,69,23,28,1000,cv,0.89,0,0
40219,52,24,29,1000,cv,1.78,0,0
40220,54,24,27,1001,SE,1.79,0,0
40221,67,23,27,1002,SE,3.58,0,0
40222,63,23,27,1002,SE,4.47,0,0
40223,67,23,27,1001,cv,0.45,0,0
40224,74,24,26,1001,NE,0.89,0,0
40225,80,24,26,1001,cv,0.89,0,0
40226,92,24,26,1001,SE,0.89,0,1
40227,89,24,26,1001,cv,0.89,0,2
40228,82,24,26,1001,NW,0.89,0,3
40229,92,24,26,1001,NW,2.68,0,0
40230,90,24,26,1002,cv,0.89,0,0
40231,90,22,27,1002,NE,3.13,0,0
40232,59,20,28,1003,NE,8.05,0,0
40233,12,19,26,1003,NE,12.97,0,1
40234,10,19,26,1004,NE,18.78,0,2
40235,7,18,26,1005,NE,24.59,0,0
40236,5,19,22,1005,NE,30.4,0,1
40237,7,19,22,1006,NE,33.53,0,2
40238,7,19,21,1006,NW,3.13,0,3
40239,6,19,21,1006,NE,3.13,0,4
40240,4,19,22,1006,NE,4.92,0,0
40241,7,19,23,1006,NW,4.02,0,0
40242,7,18,22,1006,NW,7.15,0,0
40243,4,18,23,1006,NE,1.79,0,0
40244,2,18,22,1006,NW,1.79,0,0
40245,2,18,21,1007,NW,4.92,0,0
40246,4,18,21,1007,NW,6.71,0,0
40247,4,18,21,1006,NW,8.5,0,0
40248,6,18,20,1006,NW,10.29,0,0
40249,14,17,20,1007,NE,1.79,0,0
40250,13,18,20,1006,cv,0.89,0,0
40251,10,18,19,1007,NW,1.79,0,0
40252,8,18,20,1007,NW,3.58,0,0
40253,9,17,20,1007,NW,6.71,0,0
40254,11,18,19,1007,NW,9.84,0,0
40255,14,18,21,1007,NW,12.97,0,0
40256,16,18,22,1008,NW,16.1,0,0
40257,14,19,24,1008,NW,19.23,0,0
40258,25,18,27,1008,cv,0.89,0,0
40259,25,19,28,1008,cv,1.78,0,0
40260,31,17,29,1007,cv,2.67,0,0
40261,27,17,30,1006,SE,1.79,0,0
40262,26,14,32,1006,SE,3.58,0,0
40263,28,15,31,1005,SE,5.37,0,0
40264,32,16,31,1005,SE,8.5,0,0
40265,51,18,30,1005,SE,11.63,0,0
40266,32,19,29,1005,SE,14.76,0,0
40267,25,20,29,1005,SE,17.89,0,0
40268,23,19,28,1006,SE,19.68,0,0
40269,27,21,26,1007,SE,20.57,0,0
40270,28,21,25,1006,SE,21.46,0,0
40271,26,21,24,1006,cv,0.89,0,0
40272,32,21,23,1007,SE,0.89,0,0
40273,34,21,23,1006,NE,1.79,0,0
40274,48,21,22,1007,NE,3.58,0,0
40275,49,21,22,1007,NW,0.89,0,0
40276,60,20,22,1006,NW,2.68,0,0
40277,63,19,23,1007,NW,5.81,0,0
40278,62,19,22,1008,NW,8.94,0,0
40279,68,19,24,1008,NW,12.96,0,0
40280,63,19,27,1008,NW,16.09,0,0
40281,50,16,29,1008,NE,4.02,0,0
40282,23,16,31,1008,NW,4.02,0,0
40283,16,14,32,1008,NE,4.02,0,0
40284,8,12,33,1007,NE,8.94,0,0
40285,6,12,34,1007,NE,13.86,0,0
40286,3,11,33,1006,NE,17.88,0,0
40287,2,10,33,1006,NE,21.01,0,0
40288,5,12,33,1006,SE,1.79,0,0
40289,4,11,33,1006,SE,3.58,0,0
40290,8,10,33,1006,SE,6.71,0,0
40291,15,18,30,1006,SE,11.63,0,0
40292,25,19,28,1007,SE,14.76,0,0
40293,28,20,27,1008,SE,17.89,0,0
40294,46,20,26,1008,SE,21.02,0,0
40295,71,19,24,1009,SE,22.81,0,0
40296,125,19,23,1009,cv,0.89,0,0
40297,142,19,22,1009,NE,0.89,0,0
40298,105,19,22,1009,cv,0.89,0,0
40299,101,19,21,1009,SE,0.89,0,0
40300,89,19,21,1009,NE,0.89,0,0
40301,93,18,20,1010,NW,4.02,0,0
40302,85,18,21,1010,NW,7.15,0,0
40303,62,18,23,1010,NW,8.94,0,0
40304,40,17,25,1010,NW,12.96,0,0
40305,52,17,28,1010,NW,16.09,0,0
40306,62,16,29,1010,NE,3.13,0,0
40307,55,14,30,1010,cv,0.89,0,0
40308,48,13,31,1009,SE,1.79,0,0
40309,41,15,33,1009,cv,1.79,0,0
40310,39,15,32,1008,SE,3.13,0,0
40311,43,15,33,1008,SE,6.26,0,0
40312,43,14,32,1007,SE,10.28,0,0
40313,44,15,32,1007,SE,14.3,0,0
40314,37,16,30,1007,SE,18.32,0,0
40315,40,18,29,1008,SE,21.45,0,0
40316,64,17,28,1008,SE,24.58,0,0
40317,48,17,27,1009,SE,27.71,0,0
40318,56,17,26,1009,SE,29.5,0,0
40319,41,17,25,1009,SE,31.29,0,0
40320,48,17,25,1009,SE,34.42,0,0
40321,29,18,23,1009,cv,0.89,0,0
40322,40,18,22,1009,NE,1.79,0,0
40323,42,18,21,1009,cv,0.89,0,0
40324,47,18,20,1009,cv,1.78,0,0
40325,51,18,21,1010,cv,2.67,0,0
40326,69,18,21,1010,NE,0.89,0,0
40327,79,19,23,1010,cv,0.89,0,0
40328,90,19,26,1010,cv,1.78,0,0
40329,83,17,27,1010,cv,2.67,0,0
40330,76,18,28,1010,SE,1.79,0,0
40331,85,18,29,1009,SE,3.58,0,0
40332,72,17,31,1009,SE,6.71,0,0
40333,56,15,31,1008,SE,10.73,0,0
40334,45,14,32,1008,SE,15.65,0,0
40335,46,13,32,1007,SE,20.57,0,0
40336,39,14,32,1007,SE,25.49,0,0
40337,49,14,31,1006,SE,30.41,0,0
40338,49,15,30,1006,SE,34.43,0,0
40339,62,16,29,1007,SE,37.56,0,0
40340,59,16,27,1007,SE,39.35,0,0
40341,58,17,26,1007,SE,41.14,0,0
40342,59,18,25,1008,SE,42.93,0,0
40343,60,18,25,1008,SE,44.72,0,0
40344,72,18,22,1007,SE,46.51,0,0
40345,71,18,23,1007,SE,48.3,0,0
40346,90,18,23,1007,SE,51.43,0,0
40347,120,18,22,1007,SE,53.22,0,0
40348,123,18,21,1007,cv,0.89,0,0
40349,132,18,21,1007,cv,1.34,0,0
40350,144,19,21,1008,NE,0.89,0,0
40351,154,20,22,1008,SE,1.79,0,0
40352,160,20,25,1008,SE,3.58,0,0
40353,124,20,26,1007,SE,5.37,0,0
